Year,Month,Day,Hour(UTC),Minute(UTC),Second(UTC),Latitude (deg),Longitude (deg),Altitude (km),Cd,Aref (m2)
2022,2,6,3,55,33.124421,-37.1533897960037,-67.4815541539951,323.049869143836,6.1563600505307,1.60967784365308
2022,2,6,3,56,33.124258,-34.4802503494329,-64.1506448919938,324.284451543786,6.15069936279536,1.60276391764328
2022,2,6,3,58,33.124048,-28.8545990479519,-58.1394311351107,326.030052132493,6.14108685780827,1.59343356786078
2022,2,6,3,59,33.124824,-25.9300319009119,-55.4031013002822,326.555253790271,6.12781588816453,1.57512428734641
2022,2,6,4,0,33.123981,-22.946587068486,-52.8126222358303,326.859380957213,6.07579849757507,1.59596452099211
2022,2,6,4,1,33.124603,-19.9138522179236,-50.3452141964494,326.951336366687,6.07018018187765,1.59663074405888
2022,2,6,4,2,33.123685,-16.8405355412267,-47.9803030185598,326.839923209611,6.05480591762387,1.57230511425212
2022,2,6,4,3,33.123483,-13.7341324237623,-45.6987958193365,326.534029294306,6.04091728420535,1.55342208239714
2022,2,6,4,4,33.123434,-10.6015349171008,-43.4831421944062,326.042336866015,6.04813720889009,1.58392891952491
2022,2,6,4,5,33.123292,-7.44904319542655,-41.3169236681531,325.372493249166,6.04091723183093,1.57879253365115
2022,2,6,4,6,33.123161,-4.28252519981965,-39.1845756517573,324.531892536301,6.04794657958893,1.61305269304054
2022,2,6,4,7,33.123081,-1.10758210724033,-37.0711306189504,323.527726187227,6.0278482060288,1.57439942839515
2022,2,6,4,8,33.122979,2.07033161427269,-34.961952755703,322.366100656031,6.03362130774607,1.60298039844085
2022,2,6,4,9,33.122775,5.24578809271789,-32.8424714658863,321.052100503926,6.02582154096679,1.59606676904649
2022,2,6,4,10,33.122633,8.41327289545491,-30.6979110954929,319.590136929523,6.01569720815687,1.58471879347392
2022,2,6,4,12,33.122485,14.7010063101267,-26.271890962876,316.236110825421,6.00302051262745,1.58321170471303
2022,2,6,4,13,33.122328,17.8085589448435,-23.9574854704902,314.348957369505,5.99781394130512,1.58647584243621
2022,2,6,4,14,33.122169,20.8824481613752,-21.5515332871357,312.323294811375,5.98820666596198,1.58040482839495
2022,2,6,4,15,33.122006,23.9145617726017,-19.0341514420927,310.159911004656,6.00156287179358,1.62346804695986
2022,2,6,4,16,33.122132,26.8957167661034,-16.3835736207966,307.860469810605,6.00163515532682,1.63997718290403
2022,2,6,4,17,33.122685,29.8154015995608,-13.575922401663,305.425037818242,5.99605754299508,1.64463073157246
2022,2,6,4,18,33.123892,32.6614837837131,-10.5850378193088,302.854103507244,5.99355696078434,1.65759999951495
2022,2,6,4,19,33.121559,35.4196769628751,-7.38271309809449,300.148831283212,5.98889057028813,1.667355078029
2022,2,6,4,20,33.121454,38.0738508404387,-3.93818531538061,297.310292400987,6.01945540020527,1.73973329966934
2022,2,6,4,21,33.121362,40.6048326905739,-0.219746745738429,294.340259117641,5.98698589378598,1.69170239078714
2022,2,6,4,22,33.122782,42.9906106228623,3.80457216415189,291.241666604305,5.98656701433789,1.70839544921046
2022,2,6,4,23,33.120963,45.2057231172806,8.16413591147388,288.018724417279,5.99091042730408,1.73717943788345
2022,2,6,4,24,33.121954,47.2219194988066,12.883541004405,284.676179051773,5.99605707176795,1.7689257803621
2022,2,6,4,25,33.120696,49.0077554036244,17.9763782235361,281.221089184098,5.99397247260801,1.78835997999025
2022,2,6,4,26,33.120598,50.5302406732103,23.4410330951228,277.661981385152,5.97761958901878,1.77629139456537
2022,2,6,4,27,33.121674,51.7561427507401,29.253817585427,274.009075099608,6.06995251827888,1.94895697295197
2022,2,6,4,28,33.121617,52.6545230126473,35.3643536546296,270.274739323377,5.96532679641107,1.7783943417333
2022,2,6,4,29,33.12156,53.199831738929,41.6949619118792,266.472851955906,5.9533112822846,1.76449991488121
2022,2,6,4,30,33.121502,53.3748127506623,48.1443055306731,262.619348868472,5.90804976631601,1.68769273817022
2022,2,6,4,31,33.121445,53.1728234524596,54.5972313582586,258.732136827679,5.87104724161568,1.63460521745191
2022,2,6,4,34,33.120789,50.4054901609611,72.8989905479187,247.076703268697,5.85035207512465,1.63938034813381
2022,2,6,4,35,33.119301,48.8404659961668,78.3882667699651,243.270748811762,5.83208354152578,1.61979832555725
2022,2,6,4,36,33.11911,47.0056057424197,83.5084283442395,239.546944672332,5.82518430607871,1.6264136028109
2022,2,6,4,37,33.119044,44.9336383692438,88.2566687340656,235.93286227451,5.81521222876854,1.62953227144304
2022,2,6,4,38,33.11952,42.6556760484623,92.6464971008549,232.456488768874,5.75476853362437,1.49256663716065
2022,2,6,4,39,33.118683,40.2003248150164,96.7017037804549,229.146728100394,5.73587548481506,1.46646314180027
2022,2,6,4,40,33.11978,37.5929367016399,100.452178211795,226.031045549322,5.68542676813605,1.30790415458617
2022,2,6,4,41,33.118467,34.856102148851,103.929645327091,223.136943411808,5.68009420760581,1.32660303103351
2022,2,6,4,42,33.118258,32.0091672268416,107.1663726481,220.49116692852,5.69384993379206,1.42103961032666
2022,2,6,4,43,33.119253,29.0690360478101,110.193128694487,218.12022952145,5.6949794897668,1.45281819700499
2022,2,6,4,44,33.118151,26.0505481842444,113.038551141444,216.048881923039,5.71077032252759,1.51563196660728
2022,2,6,4,45,33.117938,22.9663413278448,115.729346625907,214.299500688786,5.71579643565052,1.54010451831165
2022,2,6,4,46,33.117868,19.8276727597862,118.289802816172,212.89191402863,5.72230796373089,1.56901376643827
2022,2,6,4,47,33.118164,16.6444697735993,120.742192092006,211.841686732968,5.73430169732815,1.59903480666876
2022,2,6,4,48,33.117532,13.4257255847415,123.106886461482,211.164359747978,5.80248036843473,1.72607035854937
2022,2,6,4,49,33.117557,10.1794759936388,125.402847338435,210.870650968446,5.83459444703242,1.77570181095082
2022,2,6,4,50,33.117266,6.91327832724065,127.64770144435,210.968398559913,5.86586636127882,1.82636268394815
2022,2,6,4,51,33.118103,3.63411175736817,129.858235417,211.462696565879,5.85476006007299,1.79949752326785
2022,2,6,4,52,33.118446,0.348820725135264,132.050491899074,212.35390790078,5.77884098769052,1.63513295330498
2022,2,6,4,53,33.117457,-2.93595781999798,134.240199840374,213.636975751163,5.7495509399632,1.52744930260543
2022,2,6,4,54,33.12015,-6.21394313241478,136.443241754094,215.30527346472,5.75109211021525,1.50257516847795
2022,2,6,4,57,33.116581,-15.9374700834403,143.293223881151,222.488977849134,5.90041687043069,1.72569036153675
2022,2,6,5,0,33.116299,-25.3366478925879,150.881860396683,232.520557272549,6.02551088662971,1.83880118319451
2022,2,6,5,1,33.116799,-28.3553187265703,153.672132486705,236.378137091964,6.00093425955709,1.76382577937909
2022,2,6,5,2,33.11593,-31.2978723821039,156.633327001167,240.44280578694,5.96156644969279,1.63390519238774
2022,2,6,5,3,33.115908,-34.1507046761881,159.793120272028,244.682015277863,5.93304579387819,1.50743339446604
2022,2,6,5,4,33.115838,-36.898002317084,163.181001618841,249.062724954644,5.95489420623406,1.5238176143335
2022,2,6,5,5,33.115694,-39.5216016467749,166.827921327516,253.550659282124,6.02252413187157,1.63702548131328
2022,2,6,5,6,33.117166,-42.0006998810378,170.765255427059,258.111972097304,6.03819842440218,1.63497397300663
2022,2,6,5,7,33.115813,-44.311320683089,175.022371398825,262.712058018072,6.05294668267612,1.63646780936018
2022,2,6,5,8,33.115326,-46.4268643199114,179.62464140904,267.318086042789,6.09412322472344,1.69126617776024
2022,2,6,5,9,33.116164,-48.3179297554225,-175.41142596884,271.897851266981,6.11673397270851,1.71495050829068
2022,2,6,5,10,33.115613,-49.9531703977546,-170.083496004211,276.420607720263,6.16281639199465,1.79388326886496
2022,2,6,5,11,33.115047,-51.3009593890303,-164.408483294141,280.857055648122,6.11056857033906,1.66079186545749
2022,2,6,5,12,33.114939,-52.3313757520909,-158.427836677108,285.179551672299,6.12356664408,1.67598975468662
2022,2,6,5,13,33.117347,-53.0189631820597,-152.209492300033,289.362857318171,6.15632149397071,1.73527897208185
2022,2,6,5,14,33.11468,-53.3455292423069,-145.846676088016,293.383563836838,6.1647368822014,1.7473210635793
2022,2,6,5,15,33.116379,-53.3027328551444,-139.447282965701,297.222478327476,6.14791949163246,1.7089357557996
2022,2,6,5,16,33.114773,-52.8931269567488,-133.125381952753,300.860988667136,6.1660386114632,1.75243578619467
2022,2,6,5,17,33.117691,-52.1298290671943,-126.984490464296,304.283010805139,6.18051177396857,1.78015433648171
2022,2,6,5,18,33.11441,-51.0350483616278,-121.110266704558,307.475252946903,6.13797336593408,1.68336454276456
2022,2,6,5,19,33.114233,-49.6368915180026,-115.560654576261,310.428671816309,6.0943346100143,1.56818593499385
2022,2,6,5,20,33.114901,-47.9669088214173,-110.368458901405,313.135976294334,6.07314791381645,1.50353695519992
2022,2,6,5,21,33.114016,-46.0574181485263,-105.543492209033,315.59153784444,6.06310626085357,1.47653720954453
2022,2,6,5,22,33.11508,-43.9393663876483,-101.077501823802,317.792593127537,6.03854638215938,1.40666212992046
2022,2,6,5,23,33.113915,-41.6415921263929,-96.9508738316397,319.738024930882,6.03636120702252,1.40992556485859
2022,2,6,5,24,33.113743,-39.1897129951388,-93.1363857452338,321.428922834474,6.05271833836542,1.4847456079685
2022,2,6,5,25,33.113581,-36.6063946861293,-89.6037687668733,322.868305394869,6.097309242365,1.60711346350762
2022,2,6,5,26,33.113519,-33.9112852050649,-86.3218864764878,324.061258998113,6.10990352359597,1.64004193334329
2022,2,6,5,27,33.113224,-31.121347692742,-83.2604288555299,325.01357804121,6.10275946590004,1.63184835939747
2022,2,6,5,28,33.11475,-28.2510645082025,-80.3906698604517,325.732135878095,6.0975328247475,1.62498902890652
2022,2,6,5,29,33.113097,-25.3132385717224,-77.6863162669376,326.224247094353,6.07942610105188,1.59940911038696
2022,2,6,5,30,33.11293,-22.3185182402476,-75.1228232853748,326.498503214238,6.09864256098355,1.65462152820148
2022,2,6,5,31,33.112782,-19.2764495312267,-72.6780303438637,326.563220153465,6.08830482659169,1.64329900400193
2022,2,6,5,32,33.112835,-16.1953710975324,-70.3315998883209,326.427299204557,6.07510526112647,1.62620738468584
2022,2,6,5,33,33.112649,-13.082745333733,-68.064869111959,326.098577815521,6.07824889983535,1.64588603167349
2022,2,6,5,34,33.112549,-9.94528928262585,-65.8605115867748,325.585312360258,6.05899219951289,1.61622697400497
2022,2,6,5,35,33.112784,-6.78918564577481,-63.7022915028303,324.895737554508,6.05625348996727,1.62305204389942
2022,2,6,5,36,33.112875,-3.62026876934475,-61.574810597212,324.037463761628,6.06744686017553,1.65677735838719
2022,2,6,5,37,33.11217,-0.44413295404432,-59.4632102968678,323.017265030077,6.0693169201552,1.67315531259229
2022,2,6,5,38,33.112048,2.73385644140288,-57.3528356734571,321.841120882121,6.0553566093487,1.65504533522689
2022,2,6,5,39,33.111977,5.90823373783733,-55.2291112934362,320.514150603564,6.0501026182449,1.655764666606
2022,2,6,5,40,33.114148,9.07355461844921,-53.0771117314731,319.040779960979,6.05679859428397,1.6802916819666
2022,2,6,5,41,33.111649,12.2236510697549,-50.8817198794148,317.424666743703,6.03995648118373,1.66022209082088
2022,2,6,5,42,33.111594,15.3527112740977,-48.6265190372113,315.66833247992,6.04157802006041,1.67460279051627
2022,2,6,5,43,33.111373,18.4538779286435,-46.294369888701,313.773578537349,6.03286469516907,1.67199746359678
2022,2,6,5,44,33.111223,21.5197415865061,-43.8666658111999,311.741318842742,6.0610165764974,1.73518722661885
2022,2,6,5,45,33.111044,24.5419767456414,-41.3231607239585,309.572237500961,6.06846565588215,1.76251650164368
2022,2,6,5,46,33.110839,27.5111386928795,-38.6416792729313,307.266693674321,6.03711169286574,1.71801265302556
2022,2,6,5,47,33.11108,30.4164177585108,-35.7978664457407,304.824949134018,6.02566628816872,1.71110978312818
2022,2,6,5,48,33.113135,33.2453560562686,-32.7650224725732,302.247293547734,6.04508182858365,1.75973995548179
2022,2,6,5,49,33.110477,35.9831104425782,-29.5146097874808,299.534495213404,6.0192242072835,1.72623826692563
2022,2,6,5,50,33.110359,38.613090936212,-26.0154331666608,296.68743291635,6.02202965227301,1.74488514350647
2022,2,6,5,51,33.110289,41.1155112712742,-22.2356660304448,293.70839788811,6.01723362095991,1.75136740887925
2022,2,6,5,52,33.11096,43.4676735801732,-18.1436370137203,290.600404913439,6.00766182902055,1.74910074967394
2022,2,6,5,53,33.109895,45.6435305056182,-13.7106753022394,287.367823520795,6.00188445557927,1.75627519921895
2022,2,6,5,54,33.110132,47.6140897036186,-8.9141131128128,284.016149792923,6.01140562861101,1.79436621261757
2022,2,6,5,55,33.109494,49.3475321818304,-3.74296809477748,280.552503048082,6.00824363879675,1.81074943164851
2022,2,6,5,56,33.109425,50.8106241472828,1.79689900903715,276.985668557063,6.07126711042644,1.93535372272625
2022,2,6,5,57,33.109181,51.9703967017825,7.6764900607807,273.326279831838,6.06216362182256,1.93372701495605
2022,2,6,5,58,33.10908,52.7968266014279,13.8398627630202,269.586754979701,6.03821825212387,1.91217682660169
2022,2,6,5,59,33.112,53.2658570828482,20.2041034097485,265.78135137377,5.92635184975795,1.72065070921313
2022,2,6,6,0,33.110193,53.3622577253389,26.6632178844656,261.926877870851,5.88694138932064,1.65417954766678
2022,2,6,6,1,33.110135,53.0818127418958,33.1015298509327,258.041216919406,5.84783540934589,1.57990596594868
2022,2,6,6,2,33.110078,52.4317600557223,39.4051295258841,254.144616549968,5.84399875013187,1.59285603213935
2022,2,6,6,3,33.110021,51.429753281393,45.4760363343094,250.259050432854,5.81536622738536,1.54453172614107
2022,2,6,6,4,33.109964,50.1014540127544,51.2408889785386,246.408241192133,5.80767254223636,1.54951616113314
2022,2,6,6,5,33.109906,48.4775191119925,56.6540947453132,242.617506420899,5.80074789712585,1.55702903483356
2022,2,6,6,6,33.109849,46.5906879095097,61.6959333110711,238.913191047982,5.78614685401953,1.54448292607414
2022,2,6,6,7,33.107734,44.4735173738096,66.3674313266549,235.322475405734,5.76102363811255,1.49807058950102
2022,2,6,6,8,33.107575,42.1565101765063,70.6850015910081,231.873331984884,5.73295821741961,1.43443714063715
2022,2,6,6,9,33.108088,39.6676183911965,74.6739948127751,228.593948441634,5.7169708925515,1.40934727677635
2022,2,6,6,10,33.107127,37.0317611201839,78.3646506649924,225.512529818509,5.70318104237209,1.38839817478125
2022,2,6,6,11,33.106978,34.270611517944,81.7892694906765,222.65629404935,5.69162287962586,1.37962230243175
2022,2,6,6,12,33.106832,31.4031322871125,84.9796646361844,220.051987458359,5.69608788909273,1.42423107846488
2022,2,6,6,13,33.106838,28.4457360729742,87.9662477785641,217.725050011012,5.6828822147624,1.40851757299105
2022,2,6,6,14,33.107828,25.4126323990426,90.7773937339403,215.7001227594,5.69583470561552,1.47112288561852
2022,2,6,6,15,33.108571,22.3163148390416,93.4391309599735,213.999593154225,5.7067829551697,1.51142366180297
2022,2,6,6,16,33.10645,19.1678471140224,95.975220293199,212.644073499316,5.73003581530019,1.57567756534879
2022,2,6,6,17,33.106266,15.9766891386529,98.4077205967094,211.650283054339,5.75357115245584,1.6303222295871
2022,2,6,6,18,33.106136,12.7516709325027,100.75663850741,211.03220760885,5.72751347300493,1.5760632434944
2022,2,6,6,19,33.107324,9.50069980827547,103.040639285836,210.800275055214,5.77723814675504,1.66887547943161
2022,2,6,6,20,33.106004,6.23137992586937,105.277026448919,210.961186021931,5.78536854090551,1.67711026779909
2022,2,6,6,21,33.106523,2.95045480687648,107.482541239927,211.518020141028,5.77291527133333,1.63354802370175
2022,2,6,6,22,33.107381,-0.335283970224349,109.673132149774,212.470054994786,5.77594176549896,1.61730832249534
2022,2,6,6,23,33.105467,-3.61908999085969,111.864406794754,213.812540826793,5.77957845661028,1.59574145398109
2022,2,6,6,24,33.105462,-6.89464974649486,114.072257150962,215.537215786166,5.75824011640807,1.51800331157831
2022,2,6,6,25,33.105931,-10.155191752574,116.312639189369,217.632098422928,5.78938868749272,1.5578230877481
2022,2,6,6,26,33.105259,-13.3936777505432,118.602072116723,220.083444308171,5.83424246642356,1.61888418732486
2022,2,6,6,27,33.107921,-16.6029882887272,120.958178651372,222.871277617292,5.92183270648013,1.74469108936478
2022,2,6,6,28,33.105079,-19.7747321441859,123.399212389416,225.973417329787,5.94548212978879,1.75653330349724
2022,2,6,6,29,33.104937,-22.9006706061436,125.945553486693,229.365575127182,5.94793634362955,1.72547710986453
2022,2,6,6,30,33.10601,-25.9710823900098,128.618931460537,233.020324734669,5.97229377485071,1.73660562663728
2022,2,6,6,31,33.104658,-28.974939271842,131.442927304159,236.9084120265,5.97207176321827,1.69656934490716
2022,2,6,6,32,33.104556,-31.9001012761056,134.443583169938,240.998228854772,5.94140068867771,1.57050647849036
2022,2,6,6,33,33.10449,-34.7323865480184,137.648849543031,245.257494595299,5.95456796528687,1.55138197202442
2022,2,6,6,34,33.104324,-37.4555375812593,141.088608894394,249.653993226501,5.9952726116504,1.61137547647535
2022,2,6,6,35,33.104136,-40.0508521574533,144.79400203951,254.151525443953,5.98941507312066,1.54688331540308
2022,2,6,6,36,33.104171,-42.4968649880948,148.796164173142,258.715834855886,5.99799105416854,1.52957208081753
2022,2,6,6,37,33.103918,-44.7691301055678,153.12406190073,263.313298311836,6.03127586567726,1.57881834523192
2022,2,6,6,38,33.104959,-46.8403505401599,157.801515004173,267.911174094149,6.04239672823706,1.57434307488408
2022,2,6,6,39,33.103687,-48.6805202218088,162.842241458908,272.477127080517,6.04211699766276,1.53935223226683
2022,2,6,6,40,33.103753,-50.2582538478003,168.245470391358,276.979767522555,6.04712162662111,1.52611302389418
2022,2,6,6,41,33.103614,-51.5419801900307,173.989261027368,281.389738811996,6.05869771527956,1.5342835139956
2022,2,6,6,42,33.103543,-52.5024731133259,-179.973414286411,285.681308353696,6.08866292120186,1.59809407437745
2022,2,6,6,43,33.103519,-53.1155674790134,-173.716193665313,289.829866056371,6.06811126020557,1.52675200107074
2022,2,6,6,44,33.104705,-53.3650076442376,-167.335667517049,293.813413490362,6.06996397532722,1.52012061207933
2022,2,6,6,45,33.10327,-53.2446309404678,-160.943154699304,297.610902541614,6.05941147106524,1.48539231130216
2022,2,6,6,46,33.103094,-52.7593067441531,-154.650715504694,301.205499052257,6.07054739106364,1.51017478606036
2022,2,6,6,47,33.103026,-51.9242758735234,-148.559439548726,304.582656524768,6.07858009840637,1.5207776106565
2022,2,6,6,48,33.102968,-50.7631498999452,-142.748831858629,307.730809563122,6.0530960284938,1.44126873615483
2022,2,6,6,49,33.102763,-49.30510718066,-137.272146712732,310.63918873916,6.0822967648241,1.54146365938911
2022,2,6,6,50,33.102723,-47.5820175418678,-132.156722917158,313.300862437904,6.08611224684681,1.55656461974326
2022,2,6,6,51,33.102644,-45.6260233190941,-127.408022261725,315.711346665603,6.05464996073139,1.45614439091249
2022,2,6,6,52,33.102479,-43.4677567964531,-123.015107983136,317.866170995672,6.03941953840067,1.40362747733368
2022,2,6,6,53,33.102351,-41.1353337627595,-118.956194397938,319.766580662007,6.0371508278846,1.40463721243726
2022,2,6,6,54,33.102194,-38.6538598381651,-115.203319234294,321.415361129337,6.04092151546847,1.4312957859858
2022,2,6,6,55,33.102645,-36.0452992400704,-111.725758150049,322.815797093769,6.04094563318229,1.44615881810829
2022,2,6,6,56,33.101955,-33.3287885632156,-108.492533482576,323.972089226951,6.01975640226523,1.37288397615039
2022,2,6,6,57,33.101876,-30.5206687305749,-105.473521828518,324.889811852011,6.02260970556978,1.40211053926229
2022,2,6,6,58,33.101811,-27.6350861146162,-102.640544176206,325.574704512418,6.0169417690931,1.39227891362033
2022,2,6,6,59,33.101643,-24.6842390898922,-99.9675393428111,326.035242416409,5.99872626896549,1.33362051124134
2022,2,6,7,0,33.101413,-21.6786814773871,-97.4306284252904,326.279624900756,6.09477157265717,1.32837445213867
2022,2,6,7,1,33.101348,-18.6276237760281,-95.0079911067667,326.316615443444,6.08986008922424,1.33248553817184
2022,2,6,7,2,33.101909,-15.5391830744482,-92.6796476770213,326.154862463947,6.08859892622398,1.35772382296571
2022,2,6,7,3,33.101096,-12.4207415868669,-90.4273013251478,325.803396620762,6.08168716371053,1.35038046719151
2022,2,6,7,4,33.101418,-9.27877601166364,-88.2337894972512,325.270131943798,6.06946128564589,1.31148346229572
2022,2,6,7,5,33.10083,-6.11949726661575,-86.0831510901328,324.563173951599,6.06585285881581,1.32309967713449
2022,2,6,7,6,33.102001,-2.94850701566178,-83.9600058459833,323.688762291346,6.05945185755913,1.3198258296433
2022,2,6,7,7,33.100564,0.22843470269554,-81.849707623709,322.65395386544,6.07991849467668,1.44123614941549
2022,2,6,7,8,33.101291,3.40614774934138,-79.7375056774412,321.464327268639,6.04889643566063,1.32861428174297
2022,2,6,7,9,33.101234,6.57902536552887,-77.6088774440165,320.1238625078,6.08089481898218,1.47729662233908
2022,2,6,7,10,33.100165,9.74145622007303,-75.4488997138682,318.636030818212,6.0783080452716,1.48661868481948
2022,2,6,7,11,33.101707,12.8877590205294,-73.2419330280798,317.003756432874,6.06888051190171,1.48031627292986
2022,2,6,7,12,33.0999,16.0113271499083,-70.9718394277407,315.230807223993,6.06647879810389,1.49381540068378
2022,2,6,7,13,33.099815,19.105570496526,-68.6209313798684,313.318980195836,6.09114930566009,1.57927917841308
2022,2,6,7,14,33.099662,22.1628026493817,-66.1703581217775,311.269864077679,6.09687511975001,1.60857613512679
2022,2,6,7,15,33.099556,25.1744922714778,-63.5994781488499,309.08426308051,6.11462333433669,1.6633119832161
2022,2,6,7,16,33.099434,28.1309233131692,-60.8856802214571,306.762401502667,6.1130728259495,1.67601432787559
2022,2,6,7,17,33.10157,31.0210446370584,-58.0040465791725,304.304416930069,6.08056159875658,1.62992701159043
2022,2,6,7,18,33.099129,33.831615213106,-54.9278073064118,301.710904328838,6.11159634610211,1.7057094064189
2022,2,6,7,19,33.099879,36.5479876064677,-51.6272447609215,298.982310266515,6.11502859029572,1.73173575086199
2022,2,6,7,20,33.099667,39.1524942850092,-48.0714397434774,296.120018343508,6.08365395289121,1.68727883940334
2022,2,6,7,21,33.098589,41.6248574022591,-44.2283705006374,293.125965330327,6.07745166959923,1.69251034118119
2022,2,6,7,22,33.098453,43.9417575389323,-40.0666584730094,290.003059288627,6.07856029712624,1.71152953871741
2022,2,6,7,23,33.099247,46.0765540321538,-35.5584608959062,286.75540121329,6.07385359227837,1.72018477710307
2022,2,6,7,24,33.101677,47.9995424312223,-30.6832087569533,283.388584696422,6.08939859119781,1.77299198630297
2022,2,6,7,25,33.098025,49.6783235788738,-25.4335477849373,279.910167278479,6.04190780803732,1.69674207144806
2022,2,6,7,26,33.097846,51.0798043959642,-19.8190510559406,276.328697079997,6.02870032844195,1.68992894528861
2022,2,6,7,27,33.09772,52.1713275447648,-13.8744107215408,272.655395453115,6.02830224714238,1.71270722263069
2022,2,6,7,28,33.098567,52.9238833612776,-7.66139281838662,268.903167961254,5.98566203028132,1.64244461976728
2022,2,6,7,29,33.099116,53.3150440629905,-1.26859527591985,265.086714669833,6.02176950335557,1.7429399128508
2022,2,6,7,30,33.097162,53.3318215496566,5.19519867350259,261.223133435738,5.98976144354648,1.69403473212872
2022,2,6,7,32,33.096843,52.2463673043863,17.8747842481056,253.430953342512,6.00923892358773,1.79095328884321
2022,2,6,7,33,33.096693,51.1732737966422,23.8857329036623,249.545223726085,5.91615527724297,1.60510030977267
2022,2,6,7,34,33.096521,49.7800862038085,29.5787966232226,245.697888577423,5.82748259945908,1.33762326150812
2022,2,6,7,35,33.09636,48.0981130759252,34.9141433618591,241.914233510103,5.83843321374946,1.42374805422303
2022,2,6,7,36,33.096303,46.1601970264868,39.8769394312918,238.221090486664,5.82731265845058,1.42120901437336
2022,2,6,7,37,33.096246,43.9985336602489,44.4719964592593,234.645888241424,5.83845319226689,1.48768165009813
2022,2,6,7,38,33.096189,41.6432318766912,48.7178028830571,231.216594846218,5.8352718513134,1.51305520601113
2022,2,6,7,39,33.096132,39.1215630012177,52.6411663660539,227.961837076897,5.8194621925701,1.50898428233735
2022,2,6,7,40,33.096074,36.4576996413189,56.2730578854346,224.910014411639,5.84146541593194,1.58863759432173
2022,2,6,7,41,33.095439,33.672812153428,59.6456684795553,222.088069764702,5.82701600930275,1.58016563279906
2022,2,6,7,42,33.0953,30.785227872848,62.7906803571907,219.523402018449,5.84336253378167,1.63526172037384
2022,2,6,7,43,33.095226,27.8108837168754,65.7380612172033,217.240890803006,5.86803596462391,1.69375785388885
2022,2,6,7,44,33.09508,24.7636262153334,68.5156618585046,215.265058755097,5.89709294280356,1.75927466404056
2022,2,6,7,45,33.096449,21.6554642501937,71.1491569471648,213.617906817793,5.84330024861991,1.66832854746683
2022,2,6,7,46,33.094773,18.4972869571108,73.6617792734107,212.318893507098,5.82249112301396,1.63004393255164
2022,2,6,7,47,33.096351,15.2982493631684,76.075245050659,211.384611650301,5.80756691831263,1.59525508713967
2022,2,6,7,48,33.094573,12.0672588511118,78.409042608552,210.827731538142,5.79157679295,1.56195966650999
2022,2,6,7,49,33.095659,8.81182191674503,80.6817604618215,210.659088211528,5.84039422671727,1.66083103263937
2022,2,6,7,50,33.094327,5.53952078770109,82.9104341849476,210.885161760225,5.87321449607945,1.7091655968404
2022,2,6,7,51,33.095779,2.25698353184077,85.1116935433671,211.50862898103,5.86678007802484,1.68132329956038
2022,2,6,7,52,33.094049,-1.02879399784393,87.3012436146281,212.528213340563,5.91034309021728,1.7534961158039
2022,2,6,7,53,33.093951,-4.31151428196376,89.4949561512453,213.93925392981,5.92754701934476,1.76656557072634
2022,2,6,7,54,33.094767,-7.58455243165466,91.7085648435384,215.732619488191,5.84375961849329,1.55144314326318
2022,2,6,7,55,33.095314,-10.8411045906955,93.9581347423212,217.895328270087,5.83001250266701,1.45430602672904
2022,2,6,7,56,33.093601,-14.0740375741214,96.2603291749246,220.411154208738,5.97263587209239,1.77631861115787
2022,2,6,7,57,33.093845,-17.2761142805898,98.632975365435,223.260722500416,6.18091482602941,2.085357530191
2022,2,6,7,58,33.093419,-20.4391214839357,101.094858631947,226.420738958101,6.35239123054481,2.28758555471876
2022,2,6,7,59,33.093329,-23.554250406714,103.666420272718,229.865764790073,6.30984594180952,2.21707467471366
2022,2,6,8,0,33.094598,-26.6116781391186,106.369891965333,233.568145696534,6.18310479475328,2.0141848819127
2022,2,6,8,1,33.094058,-29.6001066315986,109.229320852653,237.497286986926,6.11766957120444,1.86801420120071
2022,2,6,8,2,33.094511,-32.5069946078726,112.271167891155,241.622709327902,6.19077222485267,1.95811340210181
2022,2,6,8,3,33.094623,-35.3177304761291,115.523808689429,245.911196103427,6.02666197723266,1.54200590641222
2022,2,6,8,9,33.092188,-49.0369294804919,141.125536244243,273.170710459212,6.05777103836019,1.17066378069084
2022,2,6,8,10,33.092187,-50.5549696651098,146.603875612651,277.658761650779,6.0717769901296,1.25752381403205
2022,2,6,8,11,33.092016,-51.7725046075651,152.415018074857,282.049964764602,6.07635381744611,1.20425339606355
2022,2,6,8,12,33.091861,-52.6611295518535,158.506262002685,286.317429722484,6.08160489581508,1.13645574619548
2022,2,6,8,13,33.091886,-53.1981300038542,164.798602621238,290.437184510861,6.08827374872731,1.1417842086757
2022,2,6,8,14,33.096241,-53.3692352279373,171.19183909518,294.387499586617,6.0936909985963,1.14198698191755
2022,2,6,8,15,33.096814,-53.1705729184104,177.57271527409,298.148415508776,6.09793526076916,1.13376005292585
2022,2,6,8,16,33.09153,-52.6094183996942,-176.170052199026,301.704008210807,6.10120109891556,1.13549330881331
2022,2,6,8,17,33.091366,-51.7028923592481,-170.132390181552,305.038809078338,6.10885121990285,1.24323130823091
2022,2,6,8,18,33.092546,-50.4760395210333,-164.38885090655,308.141706032,6.11292302293947,1.26875543734457
2022,2,6,8,19,33.091175,-48.9589395392029,-158.987367351415,311.003424347629,6.11852472301113,1.30806238560997
